quarter,beta1,beta2,beta3,phi,sigma_unemp_rate,sigma_spf_5y_unemp,xi_n,natural_rate
2003 Q2,-0.14898270785807868,-0.06923830680369167,-0.09460044950574915,0.6788571400406346,7.576832817086137e-4,0.0735204261118849,0.23612298003271479,3.8809260094920446
2003 Q3,-0.15129787513137088,-0.06175767282225611,-0.09100111685130907,0.6884244332279902,0.0010024697233074291,0.23292069031616805,0.23112893153519895,3.4911674517916222
2003 Q4,-0.1486442632912534,-0.05817275847759099,-0.09014943092646502,0.6951643127851717,5.567726257072898e-4,0.05787232538662512,0.22741503360087323,3.2866981488059577
2004 Q1,-0.14787916718835942,-0.05269492032378315,-0.09059475153743926,0.7058869290294749,7.42425766246405e-4,0.13361140032222757,0.22556477151101947,3.362935574430299
2004 Q2,-0.14640707384082643,-0.052142112291720555,-0.08658459956917326,0.7106818325011197,6.928217847410739e-4,1.2459764595872453,0.22318899497448746,3.3429128338962597
2004 Q3,-0.14813660868720846,-0.04842612471160503,-0.08639420293404268,0.7193484823800226,8.686822244717636e-4,18.2294548145343,0.22229665002672735,3.591228697450055
2004 Q4,-0.1459208535478403,-0.05276467761116096,-0.08097121694584535,0.7186636478387689,8.095112383842023e-4,0.4145801634839628,0.2198563281731878,3.5534235354227417
2005 Q1,-0.14252118230047925,-0.05483719756979712,-0.08220614226268158,0.7095953207820759,7.311638638261232e-4,1.0821003656133963,0.21726023462927102,3.437910404943394
2005 Q2,-0.1372667199153301,-0.05584866224948885,-0.08613070403839626,0.6868503553280026,9.229707418432056e-4,22.053927933962,0.21509099598378797,3.1556778747667313
2005 Q3,-0.13445658501644722,-0.05224858417075998,-0.0877872972764073,0.6789327532178302,6.908677701352331e-4,0.015714683419350766,0.2141545110861551,3.144021990145754
2005 Q4,-0.1315454762157159,-0.05231873657047077,-0.08404361765153066,0.6749390469460614,8.212814912727541e-4,0.18270972270702085,0.21334544601579641,3.18470949280753
2006 Q1,-0.13137917520023043,-0.05326634349270892,-0.08339926340078349,0.6678468647487624,8.073553701384556e-4,1.7625332229982364,0.21143506108474408,3.1191619834233664
2006 Q2,-0.13088190321316967,-0.052463409093794273,-0.08284652216345717,0.6692924498262992,9.067728166268742e-4,0.22012183603574198,0.20984594017063113,3.2116471857307394
2006 Q3,-0.13098743421730047,-0.053636060999390826,-0.08224108184895781,0.6666317649979976,7.891148586509321e-4,0.8604168709106088,0.20808342137846073,3.211895750200203
2006 Q4,-0.13493879106707954,-0.05392796354864994,-0.08581572753781068,0.6603153403499633,5.896114439671348e-4,0.7705996995136626,0.20610975124097436,2.886130976422715
2007 Q1,-0.13369921094343068,-0.05590337380394931,-0.08378066972763236,0.6635165040711197,8.234433946173093e-4,1.2732709626692946,0.20454671294810223,2.918925759940364
2007 Q2,-0.13522376968424427,-0.05704806362892397,-0.08424189967833003,0.6622000929448731,7.007715728913448e-4,0.04731124659802895,0.20335323235887595,2.70909530491528
2007 Q3,-0.13488561402236476,-0.05644667973761488,-0.08443535718088896,0.6615630771449145,7.525200500676662e-4,0.08593988880276093,0.2017188789707893,2.796420681742355
2007 Q4,-0.1333505953971783,-0.05596643220558871,-0.08336761673515608,0.6597105711337666,8.595567156396434e-4,0.40346347375821834,0.20015169547666725,2.990052348190952
2008 Q1,-0.1304907772896604,-0.05393803505864091,-0.08441670319283323,0.663577165079693,9.122778508473391e-4,2.262377430469662,0.19974485739077757,2.9497678974731647
2008 Q2,-0.1308138622751377,-0.05433472664120036,-0.08493379228394715,0.663838502971908,9.528667197407832e-4,1.554322383795009,0.19834262570729125,2.916456358307522
2008 Q3,-0.12816492935705318,-0.05617944395974216,-0.08253556752641562,0.6606673346199068,8.320460609740843e-4,20.055497644038162,0.19703801260445977,3.027266308052167
2008 Q4,-0.10711348231401306,-0.060142983842108,-0.07857596811156267,0.6070777582046212,6.518830903535454e-4,0.7521613114679576,0.20060069268117145,3.9041292695796748
2009 Q1,-0.10784870816266681,-0.060916247261732476,-0.07103332716231628,0.5735877092933261,9.813485475782579e-4,19.239976863869664,0.20292320293814733,4.283712106706542
2009 Q2,-0.10882599179393466,-0.05426036256890783,-0.07146883565185992,0.59743379245728645,2.345363718624386e-4,314.5824409430822,0.20000088370376967,4.035825938245756
2009 Q3,-0.10882680301728463,-0.052411348378751756,-0.06997237427622341,0.6080027868196701,9.418973790346473e-4,0.15288096399813803,0.19803946514838436,3.89871814446957
2009 Q4,-0.10868265252739506,-0.05281028537732195,-0.06940004243465363,0.6076902249062528,0.0010047743934335175,0.052999519959154154,0.19666672476029048,3.8660534183282746
2010 Q1,-0.11388010362995934,-0.05371604872851151,-0.0771771042362936,0.5526808704382353,0.0010507904325517696,0.11196880580678875,0.20069639385191293,3.255111222941545
2010 Q2,-0.1139650904814762,-0.055599981213716926,-0.07834364042551836,0.5457402125165153,0.0010786906599655934,4.2694010019128665,0.1994147822283829,3.21397941051169
2010 Q3,-0.11331979680077876,-0.056059070833409476,-0.07906882649139793,0.5387889320631988,0.0010797089062890954,0.11590728418690971,0.198566400900921,3.0893448736395914
2010 Q4,-0.11299293254648901,-0.056354028293075877,-0.07984820036036451,0.5305745263702163,0.0010664740461792156,0.4330820507948476,0.1980456372780643,2.9176066131731435
2011 Q1,-0.11302736994984056,-0.057923899921921894,-0.07921162279862005,0.5378433524017315,8.04658225399949e-4,0.9506329104850229,0.1965076233807587,2.9270720430558295
2011 Q2,-0.10444823697287503,-0.07010262008399291,0.13366385044510246,0.9955228313737126,0.2120424079214939,8.25230917893738,8.686816382911737e-4,1.2635252067827096
2011 Q3,-0.10501669435756676,-0.07381707043653246,0.1338748584449254,0.9958713028230617,0.20955400774097369,1.3881738515104673,6.283163037035772e-4,1.2663729471838434
2011 Q4,-0.11141697627432488,-0.0603759865528411,-0.0774398423310804,0.54638218608903,0.0011147273703007896,0.4064342027014768,0.1928879645572756,2.847865523791044
2012 Q1,-0.11140834459688577,-0.06021707669989533,-0.07593283311349021,0.5501680656961265,8.973396974537862e-4,0.03625380626969342,0.19180133811170724,2.801145921304381
2012 Q2,-0.11156410431407676,-0.06040277152615491,-0.0753307740152686,0.5520319668969967,0.0011653172839927151,0.24510260804167439,0.19039530073947342,2.83493124678384
2012 Q3,-0.1097068168382122,-0.06187192508940574,-0.07490042420537665,0.5507929325828073,0.0010938028773371914,78.31672872019816,0.18995979166586918,2.776110375420643
2012 Q4,-0.11059443299211665,-0.06018146741778934,-0.07651270762037564,0.5513220567109779,6.968604768045186e-4,0.8099205866920216,0.18897853071769846,2.9273625494920292
2013 Q1,-0.10984016640447887,-0.06078312008152248,-0.07523103114298162,0.5537445183635767,7.683198069842158e-4,0.28784662885858753,0.1882334664406472,2.961306931473635
2013 Q2,-0.10927519497402648,-0.06093512481368519,-0.0751781524380168,0.5533970711815447,9.277906562259935e-4,0.06991640500797171,0.1872982505997434,2.93010766075024
2013 Q3,-0.10828577171069423,-0.060428716773306516,-0.07530088333936083,0.5537927950198699,9.727836034251311e-4,0.2955615610100794,0.18685585460367268,3.01173222501774
2013 Q4,-0.10888450830638324,-0.058685421273505116,-0.07512621950647984,0.5550092210815961,0.0012659396786464773,0.7615991307573204,0.18636401074463085,3.208664307676536
2014 Q1,-0.10953795066637471,-0.057852494673119495,-0.07636178642199182,0.5547997374139162,7.437627665974615e-4,2.3275091480475933,0.1854323277567543,3.0833408043807053
2014 Q2,-0.10965982049750192,-0.057892260477918005,-0.07656292605494253,0.5544488391980367,4.854624290418143e-4,0.830435492655894,0.18435370258341086,3.023781815266323
2014 Q3,-0.10939267326584665,-0.05794678906237919,-0.07696161217324797,0.5535379147335477,5.086648769470544e-4,2.5513661214234933,0.1833928688117562,3.000375086967887
2014 Q4,-0.10918287022403524,-0.05763942572382907,-0.07710568455383986,0.5533743451181297,8.604560261004221e-4,0.5915986245158663,0.18252170852852695,3.0236640469144196
2015 Q1,-0.11361071740143629,-0.06822869966485398,-0.07467777782932224,0.552080438116966,0.0020539941312317784,0.0034142653120368786,0.18292090257632512,3.3074232872651232
2015 Q2,-0.11489146312915796,-0.05013423610098541,-0.1062765422413772,0.5451595678698788,0.0018447487917596418,0.027616184848082228,0.18264060193689888,3.4045892921924934
2015 Q3,-0.11116192940184247,-0.05959719161135218,-0.08601547552760516,0.5413493231066785,9.562489438910583e-4,0.12278081132631864,0.18037711365682108,3.2922008610011884
2015 Q4,-0.1098773986128893,-0.05771169272312341,-0.08372827030680893,0.5439249885412341,0.0012689237602247635,0.16616154820575532,0.17924043336810794,3.273801040939172
2016 Q1,-0.11152212083172862,-0.0564801293490049,-0.09004016120335731,0.5376119097997578,6.266412175269914e-4,0.11885015656500207,0.179041458335066,3.441892342180846
2016 Q2,-0.11001916776704221,-0.056315011740388124,-0.09318940176055678,0.5287626073353268,0.0011199749928037005,0.10295428576289328,0.17829805959397785,3.4581081691938573
2016 Q3,-0.10651219358954807,-0.05592161091852484,-0.08891430431638431,0.5180974588231205,0.0010504056658191662,0.11007341398924361,0.17748841776170016,3.485924282951731
2016 Q4,-0.10012032616898842,-0.05593028101650192,-0.0823504765104756,0.5001096101714549,0.0011414852029231956,0.1378019488152063,0.1775216656586862,3.44711271750993
2017 Q1,-0.09994634287811043,-0.053113328105235974,-0.08350136940364389,0.5133412581830925,8.585129708468625e-4,0.13920125947911544,0.1774380012069276,3.270503529868253
2017 Q2,-0.10434371594677402,-0.04897532836901551,-0.08723035972418942,0.5415579222746187,8.468296132779982e-4,0.12538850150882389,0.17656199710877954,3.0741127587527015
2017 Q3,-0.1050355999821921,-0.0464769985098845,-0.07951007024906699,0.5607666469733855,0.00118903314506584,0.14563560194597153,0.17595005496525593,2.9421480460051908
2017 Q4,-0.09954640917744624,-0.04706200939570478,-0.07367377258766568,0.5554739594819552,0.0011219748133444447,0.1856567970612623,0.17569886951260738,2.8438918900155628
2018 Q1,-0.10080263932398525,-0.0597045578607205,0.09589792604260007,0.9513011421605497,0.1147872842275668,0.07656421506245555,0.13351466135519025,3.0669760069885355
2018 Q2,-0.10132170379868534,-0.06264045536835648,0.09889812176073119,0.9514326404056648,0.11696134816014332,0.0709957511412437,0.1311063839139176,2.961883810880226
2018 Q3,-0.09753580964361484,-0.06795894185284682,0.09824640793150591,0.9493671298677905,0.1136141580106695,0.06997583617165443,0.13291772122965706,2.9644522761537706
2018 Q4,-0.10041410829698684,-0.06357261320591284,0.09408017170877585,0.9495305828058646,0.11878879225875644,0.06328877050146847,0.1269733048500916,2.9206988505805467
2019 Q1,-0.0992322673065018,-0.06497903027196854,0.09414530278068399,0.9489097441279003,0.11781917421220585,0.06019143365452389,0.12664300586637672,2.9029539824119084
2019 Q2,-0.1009811995521463,-0.06220304257633497,0.09202199090601902,0.9494591032029772,0.12153216767558518,0.05548397934749596,0.12200828427742962,2.896766508667627
2019 Q3,-0.10078389943099482,-0.06227674126509337,0.09233084696361793,0.9489356828343026,0.1188962916935265,0.05559053192533476,0.12321687179965542,2.8324647402322825
2019 Q4,-0.10020819451675382,-0.06269221863958746,0.09261247008639141,0.94853663279524425,0.11815420264962245,0.05370269166981701,0.1225312354366246,2.844905212116906
2020 Q1,-0.11878147866138794,-0.030309132810065927,-0.012394402394141359,0.7151287153790858,0.07864278338808334,0.0657039952106059,0.1684818022042639,2.8488435638461995
2020 Q2,-0.07858301280302794,0.024399776112225307,0.07336568611001917,0.9401239490793423,0.025737919910951,0.12639151578894053,0.2085625762310192,3.2064795191518765
2020 Q3,-0.11765457770096828,-0.031261250487223266,-0.08134840038470706,0.44895079749380373,0.0018762735187119186,0.1691560743066334,0.16994972155839597,2.966179285143685
2020 Q4,-0.10924923843951556,-0.012115556784511664,-0.0065600878929508,0.7275561936152076,0.06027725504125606,0.09258554136865724,0.1719214594846429,2.8930398375536996
2021 Q1,-0.11029371437072344,-0.011658288384642373,-0.010455226728572707,0.7213875213155507,0.056962850702298146,0.09790873099192532,0.17134824694667844,2.9645030869473956
2021 Q2,-0.09831454565812264,0.003280105511816268,0.033893493730712584,0.9437241697789418,0.10156472242413622,0.06257336922086688,0.1390626074736926,2.796796115268343
2021 Q3,-0.09706611964774156,0.004327588974329819,0.03756818194394856,0.9468724999672811,0.09899992173396933,0.060650737010857755,0.14074980267830833,2.7038673012174845
2021 Q4,-0.09604646701987012,0.0055023649520252295,0.035045066329746834,0.9443505662068056,0.0883186797648318,0.06550876520326666,0.15110263580442831,2.4958604311424644
2022 Q1,-0.09554673700837156,0.004624612725949795,0.03287005539954444,0.9425396772867793,0.08912711552657915,0.06297292423846618,0.14982717352766048,2.4378514305894714
2022 Q2,-0.09617691067470002,0.0044727078061348085,0.0336102986515497,0.9426794318186065,0.0903850917882113,0.0616771103815828,0.14747256840574627,2.3970320681931354
2022 Q3,-0.09659403359462618,0.003606017604099932,0.0333787408255081,0.9436303856338395,0.09525413717795705,0.05839038693390725,0.14226653822097762,2.4187867804796155
2022 Q4,-0.0969447146742242,0.0021160860118371247,0.03248066951779233,0.944940634897184,0.10311438742727946,0.054524447413442846,0.13491879240321172,2.4568263710249645
2023 Q1,-0.09727063350428784,0.002930664041751954,0.032754195222648566,0.9447923031956162,0.10010349174660174,0.05827319185511894,0.13676132484715242,2.3232798301852586
2023 Q2,-0.09655713123328563,0.004666465696205262,0.03258465415453499,0.9437737902576758,0.09486128857199812,0.05990669101984703,0.14059374357291696,2.308946504997722
2023 Q3,-0.0968107977557151,0.004022140923693064,0.03264735074160716,0.9433832894226662,0.09470684643886401,0.05841865089210968,0.13963662731836912,2.342133459492585
2023 Q4,-0.09645159438721969,0.003622063473039267,0.03313452354511353,0.9432848765309865,0.09541080423821101,0.05635998102780667,0.13821581239665995,2.3615268827683837
2024 Q1,-0.09542153350307071,0.0031562874327934246,0.03467340380487826,0.9444409128178911,0.09845470027747029,0.05285123038132558,0.13513092888008238,2.3652265374167003
2024 Q2,-0.095768207740746375,0.0030791168994666663,0.03325947343653407,0.942797401234139,0.09365292060968883,0.054315521995795264,0.1384205765942379,2.466251987452884
2024 Q3,-0.09590542757184008,0.00291873415742432,0.03390876478998628,0.9434204534187551,0.09890243996594626,0.05177143764094212,0.13338301903784028,2.533430830916098
2024 Q4,-0.09671470232776586,0.005035131377311014,0.03221763887632734,0.9411242136505942,0.08889048690770751,0.06095257915578568,0.14192139455551095,2.71248648356733
2025 Q1,-0.0965113577478343,0.004970646828614744,0.031868506073872926,0.9412132245256118,0.08776535628161994,0.05971308234749142,0.14249520117907294,2.7910477304632866
2025 Q2,-0.09740305659538602,0.005729143759227472,0.03210459021694092,0.9422523493643138,0.09316822079502149,0.05964850828351201,0.13671559372318234,2.814038720091599
2025 Q3,-0.09643603906078796,0.005178630627590788,0.0338249937301639,0.9446673019389491,0.10018576715936624,0.055800007111399944,0.1303016349929001,2.8373003933493157
2025 Q4,-0.0964684269334285,0.004932187178277001,0.03394033875468623,0.9445618422642034,0.09951423570658481,0.054830004864130456,0.12997378587796546,2.800851412689352
