quarter,beta1,beta2,beta3,phi,sigma_unemp_rate,sigma_spf_5y_unemp,xi_n,natural_rate
2023 Q1,-0.07853572632292981,-0.021950238122758474,-0.01952533205816051,0.7079533147871746,0.4328211874528599,0.4739505282719357,0.09997755740148472,2.4989899539602223
2023 Q2,-0.07827861749202839,-0.021952813360230708,-0.019615907787979246,0.7079491022956562,0.4320803049863016,0.47322839105606956,0.09998303428734183,2.4600193512014847
2023 Q3,-0.07807147422121034,-0.021702962594044937,-0.01982408521133036,0.7079528745458354,0.43139639639825283,0.47240080063857676,0.09997574356508576,2.4379009953478503
2023 Q4,-0.07776011771677532,-0.021526725796597916,-0.01957611708464809,0.7079636817707919,0.43082199412754263,0.47156001957649246,0.09996776187224553,2.4184300977841415
2024 Q1,-0.07701711931798855,-0.02131462523633216,-0.019269198447177567,0.7079679499357218,0.43037473047448077,0.4707408507956413,0.09995577174315348,2.404041679936673
2024 Q2,-0.07706982813300783,-0.021145621452642434,-0.019260088568053092,0.7079787673602533,0.42978618509275845,0.46995085353714217,0.09992598689403029,2.420633768667598
2024 Q3,-0.07723992644309874,-0.021298446822706846,-0.01917013216017492,0.7079821846444742,0.42917694873089934,0.4691780928301803,0.09989322817176897,2.4501054098854276
2024 Q4,-0.07726073640044434,-0.021399948698899593,-0.019321558177221032,0.7080041003886844,0.4285372392905229,0.4687288698449946,0.09985174436028488,2.5043749647042843
2025 Q1,-0.07735301792892643,-0.021495016669214224,-0.01951556817569325,0.7080270608957172,0.4278467894036493,0.46818600296497337,0.09982201928747951,2.5523886219974616
2025 Q2,-0.07766011053824513,-0.021603089788245586,-0.01978410364107274,0.7080403413107023,0.4271394287545193,0.46744579035672806,0.09980034716173987,2.6029342711585204
2025 Q3,-0.07794089354956213,-0.021705879028254438,-0.019754790890156054,0.7080465822101182,0.4264719437444424,0.4667024883263806,0.09978757123352233,2.651583864269821
2025 Q4,-0.07796724672525215,-0.021598087751913214,-0.019804677963652442,0.7080524953425917,0.4259020695431981,0.4658701412846528,0.09977449916958926,2.6812093791490113
2026 Q1,-0.07797595274497326,-0.021569793472244775,-0.019727951872782777,0.708061830453743,0.4253568701883069,0.46514393244823943,0.09976809156872368,2.722470815508319
